gold_id,base_date,currency_code,item_name,price_krw,weight_kg,price_per_gram,price_per_ounce,price_per_kilogram,created_at,updated_at,deleted_at,deleted_yn
1686,"2024-07-31",KRW,미니금 99.99_100g,107950,0.1000,1079.5000,34706.7050,107950.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1687,"2024-08-01",KRW,금 99.99_1Kg,107790,1.0000,107.7900,3465.5264,107790.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1688,"2024-08-01",KRW,미니금 99.99_100g,108240,0.1000,1082.4000,34799.9421,108240.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1689,"2024-08-02",KRW,금 99.99_1Kg,109800,1.0000,109.8000,3530.1493,109800.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1690,"2024-08-02",KRW,미니금 99.99_100g,109320,0.1000,1093.2000,35147.1699,109320.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1691,"2024-08-05",KRW,금 99.99_1Kg,109010,1.0000,109.0100,3504.7503,109010.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1692,"2024-08-05",KRW,미니금 99.99_100g,109440,0.1000,1094.4000,35185.7508,109440.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1693,"2024-08-06",KRW,금 99.99_1Kg,109050,1.0000,109.0500,3506.0363,109050.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1694,"2024-08-06",KRW,미니금 99.99_100g,108900,0.1000,1089.0000,35012.1369,108900.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1695,"2024-08-07",KRW,금 99.99_1Kg,108610,1.0000,108.6100,3491.8900,108610.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1696,"2024-08-07",KRW,미니금 99.99_100g,108930,0.1000,1089.3000,35021.7821,108930.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1697,"2024-08-08",KRW,금 99.99_1Kg,108930,1.0000,108.9300,3502.1782,108930.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1698,"2024-08-08",KRW,미니금 99.99_100g,108920,0.1000,1089.2000,35018.5670,108920.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1699,"2024-08-09",KRW,금 99.99_1Kg,107970,1.0000,107.9700,3471.3135,107970.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1700,"2024-08-09",KRW,미니금 99.99_100g,108310,0.1000,1083.1000,34822.4476,108310.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1701,"2024-08-12",KRW,금 99.99_1Kg,108800,1.0000,108.8000,3497.9986,108800.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1702,"2024-08-12",KRW,미니금 99.99_100g,108670,0.1000,1086.7000,34938.1902,108670.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1703,"2024-08-13",KRW,금 99.99_1Kg,109480,1.0000,109.4800,3519.8611,109480.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1704,"2024-08-13",KRW,미니금 99.99_100g,109490,0.1000,1094.9000,35201.8262,109490.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1705,"2024-08-14",KRW,금 99.99_1Kg,108980,1.0000,108.9800,3503.7857,108980.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1706,"2024-08-14",KRW,미니금 99.99_100g,109370,0.1000,1093.7000,35163.2453,109370.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1707,"2024-08-16",KRW,금 99.99_1Kg,108020,1.0000,108.0200,3472.9211,108020.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1708,"2024-08-16",KRW,미니금 99.99_100g,108270,0.1000,1082.7000,34809.5873,108270.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1709,"2024-08-19",KRW,금 99.99_1Kg,108180,1.0000,108.1800,3478.0652,108180.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1710,"2024-08-19",KRW,미니금 99.99_100g,108280,0.1000,1082.8000,34812.8024,108280.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1711,"2024-08-20",KRW,금 99.99_1Kg,108330,1.0000,108.3300,3482.8878,108330.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1712,"2024-08-20",KRW,미니금 99.99_100g,108770,0.1000,1087.7000,34970.3410,108770.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1713,"2024-08-21",KRW,금 99.99_1Kg,109040,1.0000,109.0400,3505.7148,109040.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1714,"2024-08-21",KRW,미니금 99.99_100g,109000,0.1000,1090.0000,35044.2876,109000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1715,"2024-08-22",KRW,금 99.99_1Kg,108600,1.0000,108.6000,3491.5685,108600.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1716,"2024-08-22",KRW,미니금 99.99_100g,109060,0.1000,1090.6000,35063.5781,109060.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1717,"2024-08-23",KRW,금 99.99_1Kg,108340,1.0000,108.3400,3483.2093,108340.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1718,"2024-08-23",KRW,미니금 99.99_100g,108600,0.1000,1086.0000,34915.6847,108600.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1719,"2024-08-26",KRW,금 99.99_1Kg,107980,1.0000,107.9800,3471.6350,107980.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1720,"2024-08-26",KRW,미니금 99.99_100g,108210,0.1000,1082.1000,34790.2969,108210.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1721,"2024-08-27",KRW,금 99.99_1Kg,108220,1.0000,108.2200,3479.3512,108220.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1722,"2024-08-27",KRW,미니금 99.99_100g,108490,0.1000,1084.9000,34880.3189,108490.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1723,"2024-08-28",KRW,금 99.99_1Kg,108400,1.0000,108.4000,3485.1383,108400.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1724,"2024-08-28",KRW,미니금 99.99_100g,108870,0.1000,1088.7000,35002.4917,108870.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1725,"2024-08-29",KRW,금 99.99_1Kg,108550,1.0000,108.5500,3489.9609,108550.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1726,"2024-08-29",KRW,미니금 99.99_100g,108740,0.1000,1087.4000,34960.6957,108740.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1727,"2024-08-30",KRW,금 99.99_1Kg,108420,1.0000,108.4200,3485.7813,108420.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1728,"2024-08-30",KRW,미니금 99.99_100g,108750,0.1000,1087.5000,34963.9108,108750.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1729,"2024-09-02",KRW,금 99.99_1Kg,108390,1.0000,108.3900,3484.8168,108390.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1730,"2024-09-02",KRW,미니금 99.99_100g,108700,0.1000,1087.0000,34947.8355,108700.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1731,"2024-09-03",KRW,금 99.99_1Kg,108420,1.0000,108.4200,3485.7813,108420.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1732,"2024-09-03",KRW,미니금 99.99_100g,108440,0.1000,1084.4000,34864.2436,108440.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1733,"2024-09-04",KRW,금 99.99_1Kg,108200,1.0000,108.2000,3478.7082,108200.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1734,"2024-09-04",KRW,미니금 99.99_100g,108470,0.1000,1084.7000,34873.8888,108470.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1735,"2024-09-05",KRW,금 99.99_1Kg,108100,1.0000,108.1000,3475.4931,108100.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1736,"2024-09-05",KRW,미니금 99.99_100g,108370,0.1000,1083.7000,34841.7381,108370.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1737,"2024-09-06",KRW,금 99.99_1Kg,108110,1.0000,108.1100,3475.8146,108110.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1738,"2024-09-06",KRW,미니금 99.99_100g,108460,0.1000,1084.6000,34870.6737,108460.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1739,"2024-09-09",KRW,금 99.99_1Kg,107860,1.0000,107.8600,3467.7769,107860.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1740,"2024-09-09",KRW,미니금 99.99_100g,108180,0.1000,1081.8000,34780.6517,108180.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1741,"2024-09-10",KRW,금 99.99_1Kg,108390,1.0000,108.3900,3484.8168,108390.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1742,"2024-09-10",KRW,미니금 99.99_100g,108470,0.1000,1084.7000,34873.8888,108470.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1743,"2024-09-11",KRW,금 99.99_1Kg,108750,1.0000,108.7500,3496.3911,108750.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1744,"2024-09-11",KRW,미니금 99.99_100g,109080,0.1000,1090.8000,35070.0082,109080.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1745,"2024-09-12",KRW,금 99.99_1Kg,108650,1.0000,108.6500,3493.1760,108650.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1746,"2024-09-12",KRW,미니금 99.99_100g,109100,0.1000,1091.0000,35076.4383,109100.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1747,"2024-09-13",KRW,금 99.99_1Kg,109750,1.0000,109.7500,3528.5418,109750.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1748,"2024-09-13",KRW,미니금 99.99_100g,109850,0.1000,1098.5000,35317.5688,109850.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1749,"2024-09-19",KRW,금 99.99_1Kg,110420,1.0000,110.4200,3550.0828,110420.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1750,"2024-09-19",KRW,미니금 99.99_100g,110500,0.1000,1105.0000,35526.5485,110500.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1751,"2024-09-20",KRW,금 99.99_1Kg,111430,1.0000,111.4300,3582.5550,111430.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1752,"2024-09-20",KRW,미니금 99.99_100g,111280,0.1000,1112.8000,35777.3241,111280.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1753,"2024-09-23",KRW,금 99.99_1Kg,113300,1.0000,113.3000,3642.6769,113300.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1754,"2024-09-23",KRW,미니금 99.99_100g,113420,0.1000,1134.2000,36465.3496,113420.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1755,"2024-09-24",KRW,금 99.99_1Kg,113110,1.0000,113.1100,3636.5682,113110.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1756,"2024-09-24",KRW,미니금 99.99_100g,113360,0.1000,1133.6000,36446.0591,113360.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1757,"2024-09-25",KRW,금 99.99_1Kg,114120,1.0000,114.1200,3669.0405,114120.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1758,"2024-09-25",KRW,미니금 99.99_100g,114120,0.1000,1141.2000,36690.4046,114120.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1759,"2024-09-26",KRW,금 99.99_1Kg,114000,1.0000,114.0000,3665.1824,114000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1760,"2024-09-26",KRW,미니금 99.99_100g,114300,0.1000,1143.0000,36748.2759,114300.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1761,"2024-09-27",KRW,금 99.99_1Kg,113440,1.0000,113.4400,3647.1780,113440.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1762,"2024-09-27",KRW,미니금 99.99_100g,113950,0.1000,1139.5000,36635.7484,113950.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1763,"2024-09-30",KRW,금 99.99_1Kg,111980,1.0000,111.9800,3600.2379,111980.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1764,"2024-09-30",KRW,미니금 99.99_100g,112420,0.1000,1124.2000,36143.8423,112420.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1765,"2024-10-02",KRW,금 99.99_1Kg,112500,1.0000,112.5000,3616.9563,112500.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1766,"2024-10-02",KRW,미니금 99.99_100g,113420,0.1000,1134.2000,36465.3496,113420.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1767,"2024-10-04",KRW,금 99.99_1Kg,114340,1.0000,114.3400,3676.1136,114340.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1768,"2024-10-04",KRW,미니금 99.99_100g,114650,0.1000,1146.5000,36860.8034,114650.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1769,"2024-10-07",KRW,금 99.99_1Kg,114830,1.0000,114.8300,3691.8675,114830.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1770,"2024-10-07",KRW,미니금 99.99_100g,115470,0.1000,1154.7000,37124.4394,115470.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1771,"2024-10-08",KRW,금 99.99_1Kg,115080,1.0000,115.0800,3699.9052,115080.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1772,"2024-10-08",KRW,미니금 99.99_100g,115650,0.1000,1156.5000,37182.3107,115650.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1773,"2024-10-10",KRW,금 99.99_1Kg,114190,1.0000,114.1900,3671.2910,114190.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1774,"2024-10-10",KRW,미니금 99.99_100g,115390,0.1000,1153.9000,37098.7188,115390.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1775,"2024-10-11",KRW,금 99.99_1Kg,115000,1.0000,115.0000,3697.3331,115000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1776,"2024-10-11",KRW,미니금 99.99_100g,116210,0.1000,1162.1000,37362.3547,116210.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1777,"2024-10-14",KRW,금 99.99_1Kg,116220,1.0000,116.2200,3736.5570,116220.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1778,"2024-10-14",KRW,미니금 99.99_100g,117980,0.1000,1179.8000,37931.4225,117980.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1779,"2024-10-15",KRW,금 99.99_1Kg,116290,1.0000,116.2900,3738.8075,116290.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1780,"2024-10-15",KRW,미니금 99.99_100g,119170,0.1000,1191.7000,38314.0161,119170.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1781,"2024-10-16",KRW,금 99.99_1Kg,117500,1.0000,117.5000,3777.7099,117500.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1782,"2024-10-16",KRW,미니금 99.99_100g,118800,0.1000,1188.0000,38195.0584,118800.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1783,"2024-10-17",KRW,금 99.99_1Kg,118520,1.0000,118.5200,3810.5036,118520.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1784,"2024-10-17",KRW,미니금 99.99_100g,120260,0.1000,1202.6000,38664.4590,120260.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1785,"2024-10-18",KRW,금 99.99_1Kg,120700,1.0000,120.7000,3880.5922,120700.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1786,"2024-10-18",KRW,미니금 99.99_100g,120980,0.1000,1209.8000,38895.9442,120980.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1787,"2024-10-21",KRW,금 99.99_1Kg,123250,1.0000,123.2500,3962.5766,123250.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1788,"2024-10-21",KRW,미니금 99.99_100g,124790,0.1000,1247.9000,40120.8867,124790.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1789,"2024-10-22",KRW,금 99.99_1Kg,126080,1.0000,126.0800,4053.5631,126080.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1790,"2024-10-22",KRW,미니금 99.99_100g,128000,0.1000,1280.0000,41152.9249,128000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1791,"2024-10-23",KRW,금 99.99_1Kg,130050,1.0000,130.0500,4181.2015,130050.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1792,"2024-10-23",KRW,미니금 99.99_100g,131510,0.1000,1315.1000,42281.4153,131510.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1793,"2024-10-24",KRW,금 99.99_1Kg,129100,1.0000,129.1000,4150.6583,129100.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1794,"2024-10-24",KRW,미니금 99.99_100g,131600,0.1000,1316.0000,42310.3509,131600.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1795,"2024-10-25",KRW,금 99.99_1Kg,128200,1.0000,128.2000,4121.7226,128200.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1796,"2024-10-25",KRW,미니금 99.99_100g,130660,0.1000,1306.6000,42008.1341,130660.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1797,"2024-10-28",KRW,금 99.99_1Kg,129190,1.0000,129.1900,4153.5519,129190.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1798,"2024-10-28",KRW,미니금 99.99_100g,130640,0.1000,1306.4000,42001.7040,130640.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1799,"2024-10-29",KRW,금 99.99_1Kg,128800,1.0000,128.8000,4141.0131,128800.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1800,"2024-10-29",KRW,미니금 99.99_100g,130770,0.1000,1307.7000,42043.4999,130770.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1801,"2024-10-30",KRW,금 99.99_1Kg,129050,1.0000,129.0500,4149.0507,129050.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1802,"2024-10-30",KRW,미니금 99.99_100g,133050,0.1000,1330.5000,42776.5364,133050.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1803,"2024-10-31",KRW,금 99.99_1Kg,127590,1.0000,127.5900,4102.1107,127590.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1804,"2024-10-31",KRW,미니금 99.99_100g,132390,0.1000,1323.9000,42564.3416,132390.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1805,"2024-11-01",KRW,금 99.99_1Kg,124650,1.0000,124.6500,4007.5876,124650.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1806,"2024-11-01",KRW,미니금 99.99_100g,132310,0.1000,1323.1000,42538.6211,132310.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1807,"2024-11-04",KRW,금 99.99_1Kg,122030,1.0000,122.0300,3923.3527,122030.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1808,"2024-11-04",KRW,미니금 99.99_100g,128480,0.1000,1284.8000,41307.2484,128480.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1809,"2024-11-05",KRW,금 99.99_1Kg,122610,1.0000,122.6100,3942.0001,122610.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1810,"2024-11-05",KRW,미니금 99.99_100g,128100,0.1000,1281.0000,41185.0756,128100.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1811,"2024-11-06",KRW,금 99.99_1Kg,124260,1.0000,124.2600,3995.0488,124260.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1812,"2024-11-06",KRW,미니금 99.99_100g,126590,0.1000,1265.9000,40699.5997,126590.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1813,"2024-11-07",KRW,금 99.99_1Kg,120130,1.0000,120.1300,3862.2663,120130.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1814,"2024-11-07",KRW,미니금 99.99_100g,121600,0.1000,1216.0000,39095.2787,121600.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1815,"2024-11-08",KRW,금 99.99_1Kg,121220,1.0000,121.2200,3897.3106,121220.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1816,"2024-11-08",KRW,미니금 99.99_100g,122290,0.1000,1222.9000,39317.1187,122290.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1817,"2024-11-11",KRW,금 99.99_1Kg,119740,1.0000,119.7400,3849.7275,119740.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1818,"2024-11-11",KRW,미니금 99.99_100g,120940,0.1000,1209.4000,38883.0839,120940.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1819,"2024-11-12",KRW,금 99.99_1Kg,117530,1.0000,117.5300,3778.6744,117530.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1820,"2024-11-12",KRW,미니금 99.99_100g,118090,0.1000,1180.9000,37966.7883,118090.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1821,"2024-11-13",KRW,금 99.99_1Kg,118290,1.0000,118.2900,3803.1090,118290.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1822,"2024-11-13",KRW,미니금 99.99_100g,119460,0.1000,1194.6000,38407.2532,119460.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1823,"2024-11-14",KRW,금 99.99_1Kg,115600,1.0000,115.6000,3716.6235,115600.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1824,"2024-11-14",KRW,미니금 99.99_100g,115880,0.1000,1158.8000,37256.2573,115880.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1825,"2024-11-15",KRW,금 99.99_1Kg,115860,1.0000,115.8600,3724.9827,115860.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1826,"2024-11-15",KRW,미니금 99.99_100g,115710,0.1000,1157.1000,37201.6011,115710.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1827,"2024-11-18",KRW,금 99.99_1Kg,116700,1.0000,116.7000,3751.9893,116700.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1828,"2024-11-18",KRW,미니금 99.99_100g,116970,0.1000,1169.7000,37606.7002,116970.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1829,"2024-11-19",KRW,금 99.99_1Kg,118520,1.0000,118.5200,3810.5036,118520.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1830,"2024-11-19",KRW,미니금 99.99_100g,118820,0.1000,1188.2000,38201.4886,118820.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1831,"2024-11-20",KRW,금 99.99_1Kg,119910,1.0000,119.9100,3855.1931,119910.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1832,"2024-11-20",KRW,미니금 99.99_100g,120030,0.1000,1200.3000,38590.5123,120030.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1833,"2024-11-21",KRW,금 99.99_1Kg,120630,1.0000,120.6300,3878.3417,120630.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1834,"2024-11-21",KRW,미니금 99.99_100g,121570,0.1000,1215.7000,39085.6334,121570.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1835,"2024-11-22",KRW,금 99.99_1Kg,121930,1.0000,121.9300,3920.1376,121930.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1836,"2024-11-22",KRW,미니금 99.99_100g,122790,0.1000,1227.9000,39477.8723,122790.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1837,"2024-11-25",KRW,금 99.99_1Kg,121140,1.0000,121.1400,3894.7385,121140.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1838,"2024-11-25",KRW,미니금 99.99_100g,121760,0.1000,1217.6000,39146.7198,121760.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1839,"2024-11-26",KRW,금 99.99_1Kg,119220,1.0000,119.2200,3833.0091,119220.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1840,"2024-11-26",KRW,미니금 99.99_100g,119760,0.1000,1197.6000,38503.7054,119760.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1841,"2024-11-27",KRW,금 99.99_1Kg,119430,1.0000,119.4300,3839.7608,119430.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1842,"2024-11-27",KRW,미니금 99.99_100g,120060,0.1000,1200.6000,38600.1575,120060.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1843,"2024-11-28",KRW,금 99.99_1Kg,118880,1.0000,118.8800,3822.0779,118880.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1844,"2024-11-28",KRW,미니금 99.99_100g,119370,0.1000,1193.7000,38378.3176,119370.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1845,"2024-11-29",KRW,금 99.99_1Kg,119990,1.0000,119.9900,3857.7652,119990.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1846,"2024-11-29",KRW,미니금 99.99_100g,119980,0.1000,1199.8000,38574.4370,119980.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1847,"2024-12-02",KRW,금 99.99_1Kg,119310,1.0000,119.3100,3835.9027,119310.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1848,"2024-12-02",KRW,미니금 99.99_100g,119430,0.1000,1194.3000,38397.6080,119430.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1849,"2024-12-03",KRW,금 99.99_1Kg,120000,1.0000,120.0000,3858.0867,120000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
